id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
c13f7f11-203e-43b5-9ad4-db738f005b09,(compenserende) herstelmaatregelen,nl-nl,(compensatory) restoration measures,en-gb,Dutch Ministry of Finance,CC0,True,False,
22743cf8-36ba-4e97-a822-09f08f1fc723,(financiële) tegemoetkoming,nl-nl,financial compensation,en-gb,Dutch Ministry of Finance,CC0,True,False,
63f58e14-b880-4269-a9f6-37c7e2b40954,Algemene Verordening Gegevensbescherming (AVG),nl-nl,General Data Protection Regulation (GDPR),en-gb,Dutch Ministry of Finance,CC0,True,False,
c0830dcf-7d30-4bba-935c-5f79593040a8,Belastingdienst,nl-nl,Dutch Tax and Customs Administration,en-gb,Dutch Ministry of Finance,CC0,True,False,
b97236b9-70fa-4955-a2a3-d28dcea966b2,beroep,nl-nl,appeal,en-gb,Dutch Ministry of Finance,CC0,True,False,
f16674fa-5f31-40df-be9c-28077ab1db82,beschikking,nl-nl,decision,en-gb,Dutch Ministry of Finance,CC0,True,False,
b45b2608-c4a5-4f29-9473-24584d8ff8a6,betalingsregeling,nl-nl,payment arrangement,en-gb,Dutch Ministry of Finance,CC0,True,False,
0282a0e3-e76d-44a7-b4fd-1d8770d900e0,bezwaar,nl-nl,objection,en-gb,Dutch Ministry of Finance,CC0,True,False,
59daf219-8806-4efd-b823-ebc9cce50977,Bezwaarschiftenadviescommissie,nl-nl,Advisory Committee Regarding Objections,en-gb,Dutch Ministry of Finance,CC0,True,False,
6e77aec8-bf19-4f48-be13-066bbc123a37,buitenlandse kinderopvang,nl-nl,foreign childcare (centre),en-gb,Dutch Ministry of Finance,CC0,True,False,
722fe968-69c6-4a03-9e88-f1d12d066dac,Catshuisregeling Kinderopvangtoeslag,nl-nl,Catshuis Childcare Benefit Scheme,en-gb,Dutch Ministry of Finance,CC0,True,False,
4f42f501-ab56-44c5-9d64-5d26f1fcad81,Commissie van Wijzen,nl-nl,Committee of Experts,en-gb,Dutch Ministry of Finance,CC0,True,False,
e380cc06-9e16-40b5-bdd6-e9cc29b5a2ac,Commissie Werkelijke Schade,nl-nl,Committee on Actual Damages,en-gb,Dutch Ministry of Finance,CC0,True,False,
c4f12365-f853-4544-aeb2-5a5b442dc2c8,compensatie,nl-nl,compensation,en-gb,Dutch Ministry of Finance,CC0,True,False,
a2e66ff0-9132-46bd-a18f-15b531b4a736,compensatierente,nl-nl,compensatory interest,en-gb,Dutch Ministry of Finance,CC0,True,False,
cb23865b-dc9a-48e9-91b6-ef24851fdbd4,definitieve beschikking,nl-nl,final decision,en-gb,Dutch Ministry of Finance,CC0,True,False,
643e2e01-b29d-4a0a-add8-a2cfa94692e9,dossier,nl-nl,personal case file,en-gb,Dutch Ministry of Finance,CC0,True,False,
335095f4-0fa6-4f10-bd65-dc1d8e652e3d,eerste toets,nl-nl,first assessment,en-gb,Dutch Ministry of Finance,CC0,True,False,
7295f1de-55ab-4149-b6fc-7fd37b0ea3de,gastouder,nl-nl,childminder,en-gb,Dutch Ministry of Finance,CC0,True,False,
b5da5181-89ad-4ff0-8a99-d4ab7856618b,gastouderbureau,nl-nl,childminding services,en-gb,Dutch Ministry of Finance,CC0,True,False,
8ad9eb73-a756-4d7e-9e4f-d35728f7eabc,gedupeerde ouders,nl-nl,affected parents,en-gb,Dutch Ministry of Finance,CC0,True,False,
5beaa78f-e583-4413-9628-59a3627cb8cf,gemeente,nl-nl,municipality,en-gb,Dutch Ministry of Finance,CC0,True,False,
6bfe8e41-4c0e-407e-9cfe-11a7705849bf,herbeoordeling,nl-nl,reassessment,en-gb,Dutch Ministry of Finance,CC0,True,False,
3fa8fea0-27b6-4453-8480-4a900e0476d4,herstelproces,nl-nl,restore process,en-gb,Dutch Ministry of Finance,CC0,True,False,
fe6bc68d-8dd5-4ad6-b1c3-bf8184644d5b,huurtoeslag,nl-nl,rent benefit,en-gb,Dutch Ministry of Finance,CC0,True,False,
50f2a8f6-535f-45d0-93ab-9a6e27238629,in gebreke stellen,nl-nl,declare in default,en-gb,Dutch Ministry of Finance,CC0,True,False,
057cbed6-a30d-4e33-8194-72551a3a5be0,integrale beoordeling,nl-nl,integrated assessment,en-gb,Dutch Ministry of Finance,CC0,True,False,
ad90e952-7a1c-48c7-9bb3-6d38c6345c66,kinderopvang,nl-nl,"childcare centre, childminding agency",en-gb,Dutch Ministry of Finance,CC0,True,False,
0d7bcf31-ada2-4fec-a5f3-aa856b23147d,kindgebonden budget,nl-nl,supplementary child benefit,en-gb,Dutch Ministry of Finance,CC0,True,False,
77b43486-c303-42b1-b6d3-ad9a0314e6ef,kinderopvangtoeslag,nl-nl,childcare benefit,en-gb,Dutch Ministry of Finance,CC0,True,False,
58e7178a-8c86-477e-a621-6ed160cf870b,klacht,nl-nl,complaint,en-gb,Dutch Ministry of Finance,CC0,True,False,
41b4b01c-fb8d-48f7-b424-1866775c9d89,noodvoorziening,nl-nl,emergency fund,en-gb,Dutch Ministry of Finance,CC0,True,False,
65620415-c5aa-401c-8cdb-7c4e51297669,opzet/grove schuld (O/GS),nl-nl,intent or gross negligence,en-gb,Dutch Ministry of Finance,CC0,True,False,
aeee6b81-266d-4d8a-ab0a-2931ec90f3b3,persoonlijke betalingsregeling,nl-nl,personal payment schedule,en-gb,Dutch Ministry of Finance,CC0,True,False,
16e3d212-1acc-4383-9787-dab6e3efe8b6,persoonlijk zaakbehandelaar,nl-nl,personal case officer,en-gb,Dutch Ministry of Finance,CC0,True,False,
5c7cb22a-a496-45e4-9b5e-4886cf0afda7,schriftelijk bezwaar,nl-nl,written objection,en-gb,Dutch Ministry of Finance,CC0,True,False,
e38b384a-b99f-4250-aae0-02cff3585c21,Serviceteam Herstel Toeslagen,nl-nl,Service Team Benefits Restoration,en-gb,Dutch Ministry of Finance,CC0,True,False,
404d5db4-6cd4-47aa-a1a2-358b0fe97949,te hard getroffen,nl-nl,disproportionately affected,en-gb,Dutch Ministry of Finance,CC0,True,False,
2a31ff91-6e89-4f92-a1aa-4cd36af42155,toeslagen,nl-nl,benefits,en-gb,Dutch Ministry of Finance,CC0,True,False,
80a3d4bc-9e0f-4267-bdf8-b83479f05f76,toeslagpartner,nl-nl,benefit partner,en-gb,Dutch Ministry of Finance,CC0,True,False,
b9680133-00ae-4a24-ae3f-999017d06b7f,Uitvoeringsorganisatie Herstel Toeslagen,nl-nl,Allowance Restoration Organisation,en-gb,Dutch Ministry of Finance,CC0,True,False,
5d4ee598-1b99-4ff0-b30f-a28f299cca4b,vooringenomen handelen,nl-nl,biased treatment,en-gb,Dutch Ministry of Finance,CC0,True,False,
4acf8da8-bbab-4c12-89c2-c982ad8fe302,voorlopige beschikking,nl-nl,preliminary decision,en-gb,Dutch Ministry of Finance,CC0,True,False,
7fdfef9d-ed11-4471-89bd-c5bec0b703df,voorwaarden,nl-nl,conditions,en-gb,Dutch Ministry of Finance,CC0,True,False,
d93dc080-d2fa-44fa-8bcd-4a3ebc481688,zorgtoeslag,nl-nl,healthcare benefit,en-gb,Dutch Ministry of Finance,CC0,True,False,
3be950d2-afbd-4d11-828e-6bd014ccdd60,Ministerie van Algemene Zaken,nl-nl,Ministry of General Affairs,en-gb,Rijksoverheid,CC0,True,False,
95c75ba2-b4a2-44e3-b039-36e046690b18,Ministerie van Buitenlandse Zaken,nl-nl,Ministry of Foreign Affairs,en-gb,Rijksoverheid,CC0,True,False,
32a1a03d-886d-4089-94e0-bf0e95d562bc,Ministerie van Justitie en Veiligheid,nl-nl,Ministry of Justice and Security,en-gb,Rijksoverheid,CC0,True,False,
ccd8ff66-84b9-4004-ad3e-7699503f426b,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,nl-nl,Ministry of the Interior and Kingdom Relations,en-gb,Rijksoverheid,CC0,True,False,
387a0544-53cd-4639-b691-e1f2ec2de1fc,"Ministerie van Onderwijs, Cultuur en Wetenschap",nl-nl,"Ministry of Education, Culture and Science",en-gb,Rijksoverheid,CC0,True,False,
8493a433-1e4b-44b0-bc0a-a27d3e8e5479,Ministerie van Financiën,nl-nl,Ministry of Finance,en-gb,Rijksoverheid,CC0,True,False,
8303507e-d1c8-4a0d-9288-72ddfcfcde98,Ministerie van Defensie,nl-nl,Ministry of Defence,en-gb,Rijksoverheid,CC0,True,False,
d3efd4a1-da67-4df5-b241-75341f9f0ae0,Ministerie van Infrastructuur en Waterstaat,nl-nl,Ministry of Infrastructure and Water Management,en-gb,Rijksoverheid,CC0,True,False,
20ef8d49-bb0b-43de-8ce5-6888885767b0,Ministerie van Economische Zaken,nl-nl,Ministry of Economic Affairs,en-gb,Rijksoverheid,CC0,True,False,
d9bfc5df-0d9a-4361-9826-dfe5a0f2dda0,"Ministerie van Landbouw, Visserij, Voedselzekerheid en Natuur",nl-nl,"Ministry of Agriculture, Fisheries, Food Security and Nature",en-gb,Rijksoverheid,CC0,True,False,
923b3984-7b33-4aa1-b8cf-869dab64053b,Ministerie van Sociale Zaken en Werkgelegenheid,nl-nl,Ministry of Social Affairs and Employment,en-gb,Rijksoverheid,CC0,True,False,
1e86b1e0-880b-4a51-ac22-2e4d25b79a5d,"Ministerie van Volksgezondheid, Welzijn en Sport",nl-nl,"Ministry of Health, Welfare and Sport",en-gb,Rijksoverheid,CC0,True,False,
2929c6b3-446b-4c39-9451-f03bbe6f2c85,Ministerie van Asiel en Migratie,nl-nl,Ministry of Asylum and Migration,en-gb,Rijksoverheid,CC0,True,False,
f088d9c9-2078-444c-8353-0e9e16632436,Ministerie van Klimaat en Groene Groei,nl-nl,Ministry of Climate Policy and Green Growth,en-gb,Rijksoverheid,CC0,True,False,
a135f809-0ccb-4053-b727-6f3a4d3e9851,Ministerie van Volkshuisvesting en Ruimtelijke Ordening,nl-nl,Ministry of Housing and Spatial Planning,en-gb,Rijksoverheid,CC0,True,False,
65cf8966-c693-4bce-bb63-a4b0f4755937,Minister-president,nl-nl,Prime Minister,en-gb,Rijksoverheid,CC0,True,False,
b594568a-9881-498b-b458-3a75df717ad2,Minister voor Asiel en Migratie,nl-nl,Minister for Asylum and Migration,en-gb,Rijksoverheid,CC0,True,False,
4a7a47f2-a6a9-4c9f-b7c7-7cecf0e1829c,aanbesteding,nl-nl,tender,en-gb,Nuffic,CC BY 4.0,True,False,
e5a7fdec-85dd-4d95-b261-2b4035fec849,aankomende student,nl-nl,prospective student,en-gb,Nuffic,CC BY 4.0,True,False,
5efe404e-fa7d-4242-8484-2c0cb01c7dfc,aanloopschaal,nl-nl,preliminary salary scale,en-gb,Nuffic,CC BY 4.0,True,False,
87d0ed00-bad9-4762-9589-85088188e3f3,aanmelding,nl-nl,application,en-gb,Nuffic,CC BY 4.0,True,False,
aaa8721b-cfcd-4598-a538-93095a81ffdd,aanmeldingscijfers,nl-nl,admission figures,en-gb,Nuffic,CC BY 4.0,True,False,
2b881d68-becb-44b1-9dc9-909823f16a04,aanmeldingsformulier,nl-nl,application form,en-gb,Nuffic,CC BY 4.0,True,False,
059876b6-a11d-4a7a-ad37-98ad8d299d0a,aannemen van werknemers (zelfst. nw),nl-nl,staff recruitment,en-gb,Nuffic,CC BY 4.0,True,False,
dfdc73b1-f55b-4996-aa8c-dee213f834d1,aanschouwelijk onderwijs,nl-nl,resource-based learning,en-gb,Nuffic,CC BY 4.0,True,False,
adae4b5a-9646-4a96-b2f0-30d891be2c06,aansluiting,nl-nl,1. (afstemming) alignment; 2. (overgang) transition,en-gb,Nuffic,CC BY 4.0,True,False,
76d8c4c2-28ac-4d30-b03f-db25ff654627,aanspraak hebben op,nl-nl,to be entitled to,en-gb,Nuffic,CC BY 4.0,True,False,
d74955ca-0fb0-4f48-a28d-b73c21e75019,aansprakelijkheidsverzekering,nl-nl,liability insurance; third-party insurance,en-gb,Nuffic,CC BY 4.0,True,False,
9ad549a3-c608-49e3-ae70-3f056490ee3c,aanspreektitel,nl-nl,title,en-gb,Nuffic,CC BY 4.0,True,False,
1d42ae7e-8bce-414d-814a-a0f7aa2d2058,aanstelling,nl-nl,appointment,en-gb,Nuffic,CC BY 4.0,True,False,
36e9e2bb-6689-4e41-8a03-11e667ab6b69,aanstellingsbrief,nl-nl,letter of appointment,en-gb,Nuffic,CC BY 4.0,True,False,
c2e69610-3fbb-41fd-9d28-e4d9e0c52735,aanstellingsomvang,nl-nl,contract hours,en-gb,Nuffic,CC BY 4.0,True,False,
ab7b28f6-1986-47a5-b178-4859757612f0,aanstellingstermijn,nl-nl,period of appointment,en-gb,Nuffic,CC BY 4.0,True,False,
e554b73e-579c-49ec-8cad-9f3df507999f,aantekening,nl-nl,note,en-gb,Nuffic,CC BY 4.0,True,False,
a31f0027-d3ab-4383-9735-81002bfc661d,aanvangsmodule,nl-nl,initial module,en-gb,Nuffic,CC BY 4.0,True,False,
3012b36d-e70e-43f9-a45c-c35f2ffdfc05,aanvangsniveau,nl-nl,initial achievement level,en-gb,Nuffic,CC BY 4.0,True,False,
68009b8a-91d2-4985-b01d-2e7c7abb1d5b,aanvraag van ISBN en DOI,nl-nl,application for an ISBN and a DOI,en-gb,Nuffic,CC BY 4.0,True,False,
882423dc-bce7-4df6-bf67-64daa0eb6411,aanvraag van TLS-certificaten,nl-nl,request TLS certificates,en-gb,Nuffic,CC BY 4.0,True,False,
631489be-673d-42b2-84c8-2b06639163ab,aanvraag,nl-nl,1. (meest mondeling) request; 2. (meest schriftelijk) application,en-gb,Nuffic,CC BY 4.0,True,False,
0a0d1a85-c16e-4d16-abd4-6334a8359962,aanvraagformulier,nl-nl,application form,en-gb,Nuffic,CC BY 4.0,True,False,
012c5298-6b50-4b20-9cf9-c41854f4a5a3,aanvragen,nl-nl,to request; to apply for,en-gb,Nuffic,CC BY 4.0,True,False,
0aa3cd32-6ac1-4074-be4d-879d024c7b1f,aanvullende opleiding,nl-nl,additional course,en-gb,Nuffic,CC BY 4.0,True,False,
e5cd8d95-a404-4761-aea8-c1eacac7652a,aanvullende studie,nl-nl,postgraduate additional course,en-gb,Nuffic,CC BY 4.0,True,False,
466df141-bf37-400f-af14-e0de5221320e,aanvullende verzekering,nl-nl,additional insurance; supplementary insurance,en-gb,Nuffic,CC BY 4.0,True,False,
54751fce-9269-462f-a9c3-05c9ed57057b,aanwezig,nl-nl,present,en-gb,Nuffic,CC BY 4.0,True,False,
3070900e-939b-45ce-94ea-e1bd67e62b7a,ABP - Algemeen Burgerlijk Pensioenfonds,nl-nl,ABP pension fund,en-gb,Nuffic,CC BY 4.0,True,False,
df24f1b5-3140-429d-bad4-68d1991dd1a6,ABR - Algemene Bedrijfsreserve,nl-nl,general operating reserves,en-gb,Nuffic,CC BY 4.0,True,False,
6d2de832-cff5-4016-be9e-cc4b9bfa7fd7,absentielijst,nl-nl,attendance register,en-gb,Nuffic,CC BY 4.0,True,False,
5fd4fc31-a50f-43c9-8383-ad21b889f45b,academicus,nl-nl,1. (afgestudeerde) graduate; 2. (werkzaam aan een universiteit) academic,en-gb,Nuffic,CC BY 4.0,True,False,
b16e2450-39fb-44e3-b3a0-8269a63a8c35,academisch jaar,nl-nl,academic year,en-gb,Nuffic,CC BY 4.0,True,False,
d46ab581-8163-4860-b303-ba42afa26897,academisch onderwijs,nl-nl,academic education,en-gb,Nuffic,CC BY 4.0,True,False,
debdcdc2-871c-4571-8806-f09abeb68a0e,academische graad,nl-nl,university degree,en-gb,Nuffic,CC BY 4.0,True,False,
602aa833-32b9-40de-836f-4a1e66c5b5fb,academische raad,nl-nl,university council,en-gb,Nuffic,CC BY 4.0,True,False,
7e024656-2a04-4794-80b5-9ae156bd5ab1,academische vorming,nl-nl,academic training,en-gb,Nuffic,CC BY 4.0,True,False,
1d85304d-c029-402d-b1e0-9b5842a51993,Acasa Studentenhuisvesting,nl-nl,Acasa student housing,en-gb,Nuffic,CC BY 4.0,True,False,
f4e4e7e1-2c7f-495d-b1c0-a2ad8eb3e8f1,accreditatie,nl-nl,accreditation,en-gb,Nuffic,CC BY 4.0,True,False,
524d2223-7433-4ae1-9009-489fe3a88015,achternaam,nl-nl,last name; family name; surname,en-gb,Nuffic,CC BY 4.0,True,False,
ac78c59d-c09e-4818-b30b-f99a09f705e9,ACO - Adviescommissie Onderwijsaanbod,nl-nl,Advisory Committee on the Provision of Study Programmes,en-gb,Nuffic,CC BY 4.0,True,False,
d4f96646-60b5-42d4-b25a-51e2c1831992,actieonderzoek,nl-nl,action research,en-gb,Nuffic,CC BY 4.0,True,False,
63316c47-ba85-40cc-a1a5-30dd953cf65b,activisme,nl-nl,student activism,en-gb,Nuffic,CC BY 4.0,True,False,
77e1df8d-9d90-4dd8-9c53-3c103bfe41ef,activiteitenprogramma,nl-nl,programme of (extracurricular) activities,en-gb,Nuffic,CC BY 4.0,True,False,
4abee86c-d009-4cd2-ab83-0d6bac1e0d52,administrateur,nl-nl,administrator,en-gb,Nuffic,CC BY 4.0,True,False,
f901c376-7f5b-4bec-8433-524345ff626b,administratiekosten,nl-nl,administration fees,en-gb,Nuffic,CC BY 4.0,True,False,
e67771cf-d729-4ad8-90df-db3221822010,adreswijziging,nl-nl,change of address,en-gb,Nuffic,CC BY 4.0,True,False,
c3d490f6-3a3c-4c4a-a29d-ea4924e075e6,advanced technology (vakgroep),nl-nl,advanced technology (department),en-gb,Nuffic,CC BY 4.0,True,False,
aed96847-85a4-468d-b72b-cc273657472d,advertentie,nl-nl,advertisement,en-gb,Nuffic,CC BY 4.0,True,False,
594039d4-8fe9-403b-a0e8-28a9f1848539,adviescommissie,nl-nl,advisory committee,en-gb,Nuffic,CC BY 4.0,True,False,
98febdcf-4394-488a-b982-f8b63b166db7,adviesorgaan,nl-nl,advisory board,en-gb,Nuffic,CC BY 4.0,True,False,
3aa3dbd2-a008-4242-b83e-1e178bfd923e,adviesorganisatie,nl-nl,consultancy organisation; advisory organisation,en-gb,Nuffic,CC BY 4.0,True,False,
9690a410-c390-4d1a-a4f7-ad88662751f9,afdeling,nl-nl,department,en-gb,Nuffic,CC BY 4.0,True,False,
25293f8c-12df-454e-b649-3e54d9e152a5,afdelingshoofd,nl-nl,head of department,en-gb,Nuffic,CC BY 4.0,True,False,
399d2440-2272-4b78-98b5-55bce52dd680,afgestudeerde,nl-nl,graduate,en-gb,Nuffic,CC BY 4.0,True,False,
9c0917e9-d7fe-43e8-8b17-6727820d5a67,afhaken,nl-nl,to drop out,en-gb,Nuffic,CC BY 4.0,True,False,
647ca092-77ad-46cc-b013-403d3722177b,afhaker,nl-nl,dropout,en-gb,Nuffic,CC BY 4.0,True,False,
cf669985-ae6a-4d15-a629-73a002ec7c00,afkijken,nl-nl,to cheat; to copy,en-gb,Nuffic,CC BY 4.0,True,False,
a644a420-6f82-4dd4-aee1-b9639c0c1d26,afsluitend tentamen/examen,nl-nl,final examination; final exam,en-gb,Nuffic,CC BY 4.0,True,False,
dfe84475-2fe8-40e2-a965-a55e5e3b8c59,afsluitende toets,nl-nl,final test,en-gb,Nuffic,CC BY 4.0,True,False,
835e71a7-ab02-409d-8e3e-777b0afe5dbb,afsluiting,nl-nl,completion,en-gb,Nuffic,CC BY 4.0,True,False,
3f3cad4d-60f0-480e-a552-b87f142449eb,afstandsonderwijs,nl-nl,remote learning,en-gb,Nuffic,CC BY 4.0,True,False,
ff8c5ba1-6a1d-42e0-bd71-9c4992b2a8b4,afstudeerbegeleiding,nl-nl,supervision of a thesis; supervision of a final project,en-gb,Nuffic,CC BY 4.0,True,False,
2b9256ad-e317-433e-8b00-22da67a9c1b9,afstudeerdatum,nl-nl,date of graduation,en-gb,Nuffic,CC BY 4.0,True,False,
86fe0d47-8438-483b-8eaf-4b7c26ff73ea,afstudeeropdracht,nl-nl,thesis; final project,en-gb,Nuffic,CC BY 4.0,True,False,
dd8baf66-e6df-4be4-878c-e11ecccf0887,afstudeerproject,nl-nl,thesis; final project,en-gb,Nuffic,CC BY 4.0,True,False,
b29921d3-2d6f-4768-a092-3e9a9a3d5c9c,afstudeerrichting,nl-nl,specialisation,en-gb,Nuffic,CC BY 4.0,True,False,
0a824111-941a-43c8-8422-4fc47fb4a1af,afstudeerverzoek,nl-nl,graduation application,en-gb,Nuffic,CC BY 4.0,True,False,
70ae9fe9-668b-4283-ad88-c4ae0dafbada,afstuderen,nl-nl,to graduate,en-gb,Nuffic,CC BY 4.0,True,False,
57ee7dd7-4633-4bef-93d2-6e27b6f575fc,afwezigheid,nl-nl,absence,en-gb,Nuffic,CC BY 4.0,True,False,
07163ca7-9d00-4a30-acd8-38059a12c828,afwijkende arbeidstijd,nl-nl,irregular working hours,en-gb,Nuffic,CC BY 4.0,True,False,
eebc48e9-ccf3-461f-995c-4fa8c23a1285,afwijzen,nl-nl,to reject,en-gb,Nuffic,CC BY 4.0,True,False,
0d8a30af-3f8b-4ce9-83c3-7cb810b8d4e7,AIO - Assistent in Opleiding,nl-nl,PhD candidate,en-gb,Nuffic,CC BY 4.0,True,False,
c81daac2-5e7a-46ad-b694-3a75925fe93e,AKI ArtEZ Academie voor Art & Design,nl-nl,AKI ArtEZ Academy of Art & Design,en-gb,Nuffic,CC BY 4.0,True,False,
9d931d85-827f-4269-9991-810f0fb1ee41,akte,nl-nl,certificate,en-gb,Nuffic,CC BY 4.0,True,False,
d89d28c2-26b7-4384-99cf-dc1330c3cf9f,AKW - Algemene Kinderbijslagwet,nl-nl,General Child Benefit Act,en-gb,Nuffic,CC BY 4.0,True,False,
fb5713a4-74a5-4151-8b89-8d55f87c42dc,"algebra, discrete wiskunde, analyse en meetkunde",nl-nl,"algebra, discrete mathematics, analysis and geometry",en-gb,Nuffic,CC BY 4.0,True,False,
92aa1108-92cc-4cf6-a474-3e8869f7aa02,algemeen verplicht deel,nl-nl,compulsory core subjects,en-gb,Nuffic,CC BY 4.0,True,False,
9c9dc0e1-c0aa-45d5-8e54-c1879f2c0384,allochtone studenten,nl-nl,international students,en-gb,Nuffic,CC BY 4.0,True,False,
82cb2151-7aef-4ddd-bace-a609dcdcf52c,alumni,nl-nl,alumni,en-gb,Nuffic,CC BY 4.0,True,False,
210ad0cb-0cf8-4de3-929b-29e3514f8de7,Alumnibureau,nl-nl,Alumni Office,en-gb,Nuffic,CC BY 4.0,True,False,
5e648faf-034b-41e2-b81f-e21047e78980,alumnikring,nl-nl,alumni chapter,en-gb,Nuffic,CC BY 4.0,True,False,
67b73fb5-6986-4205-a2ac-d15c8245169f,alumnus,nl-nl,alumnus,en-gb,Nuffic,CC BY 4.0,True,False,
7b52eceb-fc2a-49d0-80bb-4e8e79114dfb,AM - Toegepaste Mechanica,nl-nl,AM - Applied Mechanics,en-gb,Nuffic,CC BY 4.0,True,False,
67cb7fb2-1061-469f-846f-eb5609f5fee8,amanuensis,nl-nl,laboratory assistant,en-gb,Nuffic,CC BY 4.0,True,False,
eb4c35ae-dab8-4754-851d-2804a9df8ed1,ambtelijk secretaris,nl-nl,official secretary; administrative secretary,en-gb,Nuffic,CC BY 4.0,True,False,
3edd98c7-3f54-4639-aff7-736638e66573,ambtsjubileum,nl-nl,service anniversary,en-gb,Nuffic,CC BY 4.0,True,False,
8ce1de96-ceca-4f7d-b1a6-29f857f60373,amfitheater,nl-nl,amphitheatre,en-gb,Nuffic,CC BY 4.0,True,False,
d43aeacf-671e-4dc0-a16c-011dcbc90d9b,AMK - Anorganische Materiaalkunde,nl-nl,IMS - Inorganic Materials Science,en-gb,Nuffic,CC BY 4.0,True,False,
b998d066-139e-4752-9147-1e531e82fcf9,anderstalige,nl-nl,non-native speaker; foreign speaker,en-gb,Nuffic,CC BY 4.0,True,False,
18a99fd7-4841-4fc1-9810-47a5903c2a41,andragogiek,nl-nl,andragogy; adult educational theory,en-gb,Nuffic,CC BY 4.0,True,False,
5ef68f3f-ea07-4d28-99c1-6cd8c781da9a,antecendentenonderzoek,nl-nl,background check,en-gb,Nuffic,CC BY 4.0,True,False,
85033e06-3d00-4e5f-b01f-ce7211645f5c,antwoordblad,nl-nl,answer sheet,en-gb,Nuffic,CC BY 4.0,True,False,
79e9ec69-9ae6-486b-9dd7-7ceb5b688402,antwoordformulier,nl-nl,answer form; reply form,en-gb,Nuffic,CC BY 4.0,True,False,
698484ae-78ce-4d3d-9982-bbc1ed492643,AO - Admissions Office (Bureau Inschrijvingen),nl-nl,AO - Admissions Office,en-gb,Nuffic,CC BY 4.0,True,False,
91c2343e-e388-4ae2-a061-b5fd5b4c75c2,APM - Arbeidspatroon Medewerkers,nl-nl,APM - Employee working patterns,en-gb,Nuffic,CC BY 4.0,True,False,
fb974655-e245-478f-9359-bcbe8cb6ebb9,arbeidsbureau,nl-nl,employment service,en-gb,Nuffic,CC BY 4.0,True,False,
54ea4703-ba6c-4fa5-9426-2dc5622e8415,arbeidsmarkt,nl-nl,labour market,en-gb,Nuffic,CC BY 4.0,True,False,
60b0860e-5732-422f-8472-6d00ae23c382,arbeidsomstandigheden,nl-nl,working conditions,en-gb,Nuffic,CC BY 4.0,True,False,
4d2c2de7-0026-4b57-9831-b560acc865d6,arbeidsongeschiktheid,nl-nl,incapacity to work,en-gb,Nuffic,CC BY 4.0,True,False,
870babc8-4acb-42c0-8a65-209f30bbe4d5,arbeidsovereenkomst,nl-nl,employment contract,en-gb,Nuffic,CC BY 4.0,True,False,
5f6e9ef9-d818-4f42-a61e-050a3cb804d4,arbeidsplaats,nl-nl,job; position,en-gb,Nuffic,CC BY 4.0,True,False,
f266ac41-e39f-4679-a428-2809e10ae052,arbeidstijdverkorting,nl-nl,reduction of working hours,en-gb,Nuffic,CC BY 4.0,True,False,
f9aa1d1a-d2ab-47d1-9d96-f7749541ca27,arbeidsveld,nl-nl,field of activity,en-gb,Nuffic,CC BY 4.0,True,False,
cea14b69-0fcb-4b6d-b035-9c061d04113e,arbeidsverleden,nl-nl,employment history,en-gb,Nuffic,CC BY 4.0,True,False,
bd0febec-e4a7-48f6-b5ed-c97e69173f69,arbeidsverzuim,nl-nl,absenteeism,en-gb,Nuffic,CC BY 4.0,True,False,
40774d8a-227e-46e8-8083-4f6c53379549,arbeidsvoorwaarden,nl-nl,terms of employment,en-gb,Nuffic,CC BY 4.0,True,False,
97bcbc6c-2b01-41e4-afab-3c6ca59ea02f,arbo en bedrijfsgezondheid,nl-nl,occupational health and safety,en-gb,Nuffic,CC BY 4.0,True,False,
9bde0fd5-6025-410c-9693-dd78718af37a,Arbodienst,nl-nl,Occupational Health and Safety Service,en-gb,Nuffic,CC BY 4.0,True,False,
5e6efecb-acbc-4912-9496-2ea3e839134b,Arbowet/Arbeidsomstandighedenwet,nl-nl,Occupational Health and Safety Act,en-gb,Nuffic,CC BY 4.0,True,False,
c2f6090f-068c-4532-b2b7-64b3ff8fe640,archief,nl-nl,archive,en-gb,Nuffic,CC BY 4.0,True,False,
5cf8b4c0-5ee0-49ff-91f0-f6c020471817,ArtEZ Conservatorium,nl-nl,ArtEZ Academy of Music,en-gb,Nuffic,CC BY 4.0,True,False,
291edf5c-a17d-4eb1-96f2-83a8ddbe11ef,artikel,nl-nl,article,en-gb,Nuffic,CC BY 4.0,True,False,
4a822a7b-d33d-4801-ab8c-def60ed7a285,audiovisuele groepsruimte,nl-nl,audiovisual common room,en-gb,Nuffic,CC BY 4.0,True,False,
e1b08531-7266-4af6-b5f0-176c89f03acf,audiovisuele middelen (av-middelen),nl-nl,audiovisual aids,en-gb,Nuffic,CC BY 4.0,True,False,
24bb3834-26c3-46f8-b33a-a659f3b16eae,auditor; toehoorder,nl-nl,non-matriculated student,en-gb,Nuffic,CC BY 4.0,True,False,
29e939ff-f5da-4db5-98df-17be7efd05f2,auteur,nl-nl,author,en-gb,Nuffic,CC BY 4.0,True,False,
84943eda-b8b2-4a24-80c6-15e0c6c20972,auteursrechtenvoorbehoud,nl-nl,copyright notice,en-gb,Nuffic,CC BY 4.0,True,False,
