id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
d8f9f791-f6fc-4962-a33b-a37374303cce,aandelen of vergelijkbare belangen,nl-nl,Aktien oder vergleichbaren Anteilen,de-de,van Gassen,All rights reserved,True,False,
34b5da75-7c0f-46fd-a724-01399f255c84,erkende effectenbeurs,nl-nl,anerkannte Börse,de-de,van Gassen,All rights reserved,True,False,
e5357326-19ec-4e8f-921f-e59478994c53,bedrijfsvermogen,nl-nl,Betriebsvermögen,de-de,van Gassen,All rights reserved,True,False,
661e3866-7e80-4c37-b1d6-0339033ac262,roerende zaken,nl-nl,beweglichen Vermögens,de-de,van Gassen,All rights reserved,True,False,
4430423d-1109-4255-becf-7cda6a5da965,vervreemder,nl-nl,Veräußerer,de-de,van Gassen,All rights reserved,True,False,
f5b79972-b5fd-492b-8074-add5e9ffee1d,waardevermeerdering van vermogen,nl-nl,Vermögenszuwachs,de-de,van Gassen,All rights reserved,True,False,
a900e398-c6f7-43b3-8fb6-ab5dae15c390,inkomsten uit dienstbetrekking,nl-nl,Einkünfte aus unselbständiger Arbeit,de-de,van Gassen,All rights reserved,True,False,
ef12b3a4-e83e-47a5-960e-a4c08ba3a9eb,dienstbetrekking,nl-nl,unselbständige Arbeit,de-de,van Gassen,All rights reserved,True,False,
2eac3eb3-c34d-49df-94f4-0c89f5fcb955,"salarissen, lonen en andere soortgelijke beloningen",nl-nl,"Gehälter, Löhne und ähnliche Vergütungen",de-de,van Gassen,All rights reserved,True,False,
f7efea81-16de-4252-a5e5-7c0bb8cf847a,verordening (EEG) 1408/71,nl-nl,Verordnung (EWG) Nr. 1408/71,de-de,van Gassen,All rights reserved,True,False,
ceb486fa-165a-4fd2-be6f-da89498edba4,verordening (EG) 883/2004,nl-nl,Verordnung (EG) Nr. 883/2004,de-de,van Gassen,All rights reserved,True,False,
edb1024b-8ef8-430b-9cb3-d95370d99048,directeursbeloningen,nl-nl,Aufsichtsrats- oder Verwaltungsratsvergütungen,de-de,van Gassen,All rights reserved,True,False,
cd15704c-cc40-4fdf-a7f6-e2877896cf11,lid van de raad van beheer,nl-nl,Mitglied des Aufsichts- oder Verwaltungsrats,de-de,van Gassen,All rights reserved,True,False,
b0abc008-0702-4eb0-b382-572fbf06d72c,artiesten en sportbeoefenaars,nl-nl,Künstler und Sportler,de-de,van Gassen,All rights reserved,True,False,
e5244fd8-6233-4b04-9eda-ebf5caeba1a4,"toneelspeler, film-, radio- of televisie-artiest of musicus",nl-nl,"Bühnen-, Film-, Rundfunk- und Fernsehkünstler sowie Musiker",de-de,van Gassen,All rights reserved,True,False,
6d86f1cb-7e2b-43f2-a5d3-5551cae16c18,persoonlijke werkzaamheden,nl-nl,persönlich ausgeübte Tätigkeit,de-de,van Gassen,All rights reserved,True,False,
f8158f94-0178-41c4-be24-407fe3978be0,socialezekerheidsuitkeringen,nl-nl,Sozialversicherungsleistungen,de-de,van Gassen,All rights reserved,True,False,
6e1c87ff-edc1-4273-a9e4-8ff4beccd278,pensioenen en lijfrenten,nl-nl,Ruhegehälter und Renten,de-de,van Gassen,All rights reserved,True,False,
43087029-f048-4eb1-99cd-bf1575f8594e,socialezekerheidspensioenen,nl-nl,Sozialversicherungsrenten,de-de,van Gassen,All rights reserved,True,False,
56fb54b5-c30e-4c26-8139-d4d2beab9be9,periodieke betalingen,nl-nl,regelmäßig wiederkehrender Art,de-de,van Gassen,All rights reserved,True,False,
8169ce2d-7b41-486a-b6ea-e02e8488e0a3,schadevergoeding wegens politieke vervolging,nl-nl,Entschädigung für politische Verfolgung,de-de,van Gassen,All rights reserved,True,False,
7919b66f-edb3-4ecc-a04e-c822983c598c,algemene belang,nl-nl,öffentlichen Interesse,de-de,van Gassen,All rights reserved,True,False,
550f1b49-c9a5-43ef-bcc7-e51ff22e7c42,overheidsfuncties,nl-nl,öffentlicher Dienst,de-de,van Gassen,All rights reserved,True,False,
