id,source,lang-source,target,lang-target,author,license,sme-reviewed,premium,lang-target-dict
7dc7caca-4c5c-42c2-9d12-bc2aae21cb6d,fiscale faciliëring,nl-nl,Steuervergünstigung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
fc4bf7e0-bf92-426d-b4f4-f053f05690f7,belasting over deze bestanddelen van het inkomen,nl-nl,Steuer auf diese Einkünfte,de-de,van Gassen,All rights reserved,TRUE,FALSE,
cc37ccec-b834-47f9-90e6-ca9a029af34b,wettelijke vereisten,nl-nl,rechtlichen Voraussetzungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
48ead0b3-50f3-46e6-bf75-10e14f82989f,Toepassing van het Verdrag in bijzondere gevallen,nl-nl,Anwendung des Abkommens in bestimmten Fällen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
7a2f2a9b-9839-46e6-9fdb-0ab675110e4c,non-discriminatie,nl-nl,Gleichbehandlung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
7b1168e3-1923-45cb-8024-a5aebc5961c8,onderdanen,nl-nl,Staatsangehörige,de-de,van Gassen,All rights reserved,TRUE,FALSE,
4c072e7e-6cc3-4c2e-ac64-50b5c7fa5241,staatlozen,nl-nl,Staatenlose,de-de,van Gassen,All rights reserved,TRUE,FALSE,
90c5dbc5-88f0-43a5-be6c-0497f6e0400c,"persoonlijke aftrekken, tegemoetkomingen en verminderingen",nl-nl,"Steuerfreibeträge, -vergünstigungen und -ermäßigungen",de-de,van Gassen,All rights reserved,TRUE,FALSE,
1fd9c0c5-0b4a-408c-9a90-c1f1dd4106e0,"interest, royalty's en andere uitgaven",nl-nl,"Zinsen, Lizenzgebühren und andere Entgelte",de-de,van Gassen,All rights reserved,TRUE,FALSE,
55733b79-c0e0-4087-a866-b50af3f33fad,pensioenregeling,nl-nl,Altersversorgungssystem,de-de,van Gassen,All rights reserved,TRUE,FALSE,
ac472d23-68e8-4766-8dfd-ba74eda556f0,publiekrechtelijk socialezekerheidsstelsel,nl-nl,staatlichen Sozialversicherungssystems,de-de,van Gassen,All rights reserved,TRUE,FALSE,
80451a23-2f04-4a2d-8859-c02d587f63e2,procedure voor onderling overleg,nl-nl,Verständigungsverfahren,de-de,van Gassen,All rights reserved,TRUE,FALSE,
4fd8f214-6cd1-44ae-99d8-6068f6e4d6bd,boekenonderzoeken op grensoverschrijdende bedrijventerreinen,nl-nl,Außenprüfungen in grenzüberschreitenden Gewerbegebieten,de-de,van Gassen,All rights reserved,TRUE,FALSE,
1143167b-d74f-48b7-b8ab-26126ce81565,uitwisseling van informatie,nl-nl,Informationsaustausch,de-de,van Gassen,All rights reserved,TRUE,FALSE,
fe32c881-b934-439e-b0d8-7c235a8c9296,bijstand bij de invordering van belastingen,nl-nl,Amtshilfe bei der Erhebung von Steuern,de-de,van Gassen,All rights reserved,TRUE,FALSE,
627e3a60-b260-430c-8109-57bfa7a43315,procedures voor belastingheffing aan de bron,nl-nl,Verfahrensregeln für die Quellenbesteuerung,de-de,van Gassen,All rights reserved,TRUE,FALSE,
92750778-056d-4273-b7b2-a983a171071d,leden van diplomatieke vertegenwoordigingen en consulaire posten,nl-nl,Mitglieder diplomatischer Missionen und konsularischer Vertretungen,de-de,van Gassen,All rights reserved,TRUE,FALSE,
0c8cb6dd-192e-43f9-8749-3be4db1dc387,bijlage en Protocol,nl-nl,Anlage und Protokoll,de-de,van Gassen,All rights reserved,TRUE,FALSE,
